word,count,prob
ihram,31412.0,4.963300691298182e-07
ikans,6355.5,1.0042104146041512e-07
ikats,6355.5,1.0042104146041512e-07
ikons,6355.5,1.0042104146041512e-07
ileac,6355.5,1.0042104146041512e-07
ileal,102919.0,1.6261872655281982e-06
ileum,178356.0,2.8181410228485247e-06
ileus,55520.0,8.772521787242935e-07
iliac,181298.0,2.8646265399559973e-06
iliad,364994.0,5.767143042530526e-06
ilial,6355.5,1.0042104146041512e-07
ilium,95618.0,1.5108267079477574e-06
iller,50306.0,7.948675811041842e-07
illth,6355.5,1.0042104146041512e-07
image,197874283.0,0.003126542613026971
imago,307167.0,4.853438760486403e-06
imams,178887.0,2.826531168866223e-06
imari,105569.0,1.6680589923585184e-06
imaum,6355.5,1.0042104146041512e-07
imbar,6355.5,1.0042104146041512e-07
imbed,26877.0,4.246741139692514e-07
imbue,105068.0,1.6601428658898428e-06
imide,25264.0,3.991876628834754e-07
imido,6355.5,1.0042104146041512e-07
imids,6355.5,1.0042104146041512e-07
imine,24076.0,3.8041648874218465e-07
imino,32549.0,5.142954100377708e-07
immew,6355.5,1.0042104146041512e-07
immit,6355.5,1.0042104146041512e-07
immix,6355.5,1.0042104146041512e-07
imped,12973.0,2.0498185364896e-07
impel,86447.0,1.3659189318115815e-06
impis,6355.5,1.0042104146041512e-07
imply,4491299.0,7.096545088350578e-05
impot,6355.5,1.0042104146041512e-07
impro,80874.0,1.2778619002548364e-06
imshi,6355.5,1.0042104146041512e-07
imshy,6355.5,1.0042104146041512e-07
inane,319343.0,5.045827494782998e-06
inapt,16009.0,2.529526320100363e-07
inarm,6355.5,1.0042104146041512e-07
inbox,5845223.0,9.23583323465301e-05
inbye,6355.5,1.0042104146041512e-07
incel,6355.5,1.0042104146041512e-07
incle,6355.5,1.0042104146041512e-07
incog,6355.5,1.0042104146041512e-07
incur,1984112.0,3.135026251500388e-05
incus,37616.0,5.943573118676698e-07
incut,6355.5,1.0042104146041512e-07
indew,6355.5,1.0042104146041512e-07
index,242826246.0,0.003836812920658164
india,87391857.0,0.0013808482881126063
indie,7722085.0,0.00012201397497377858
indol,22293.0,3.522439268786145e-07
indow,21149.0,3.341679814092234e-07
indri,58805.0,9.291573193422565e-07
indue,6355.5,1.0042104146041512e-07
inept,458533.0,7.245120195731025e-06
inerm,6355.5,1.0042104146041512e-07
inert,935898.0,1.4787798263035103e-05
infer,1104540.0,1.7452451755910144e-05
infix,166395.0,2.629149428653257e-06
infos,1980341.0,3.129067825769175e-05
infra,1426499.0,2.2539613755367905e-05
ingan,56187.0,8.877912133642269e-07
ingle,269023.0,4.250738704555937e-06
ingot,234052.0,3.698174116260417e-06
inion,20026.0,3.164238496241481e-07
inked,406603.0,6.424592356373089e-06
inker,103849.0,1.6408818715478955e-06
inkle,6355.5,1.0042104146041512e-07
inlay,965778.0,1.5259921733861506e-05
inlet,3433125.0,5.4245612141261535e-05
inned,6355.5,1.0042104146041512e-07
inner,17552078.0,0.00027733426993225397
innit,119107.0,1.8819682141807355e-06
inorb,6355.5,1.0042104146041512e-07
input,57191675.0,0.0009036657330446994
inrun,6355.5,1.0042104146041512e-07
inset,1162898.0,1.8374546183971966e-05
inspo,6355.5,1.0042104146041512e-07
intel,28995654.0,0.0004581502277564081
inter,15269346.0,0.00024126561682628019
intil,12721.0,2.0100008943717109e-07
intis,6355.5,1.0042104146041512e-07
intra,3081776.0,4.869406899027807e-05
intro,11938092.0,0.00018862963286763436
inula,21681.0,3.425739280785556e-07
inure,119454.0,1.8874510402977624e-06
inurn,6355.5,1.0042104146041512e-07
inust,6355.5,1.0042104146041512e-07
invar,45261.0,7.151532936102351e-07
inwit,6355.5,1.0042104146041512e-07
iodic,6355.5,1.0042104146041512e-07
iodid,6355.5,1.0042104146041512e-07
iodin,6355.5,1.0042104146041512e-07
ionic,1808092.0,2.8569031814372575e-05
iotas,6355.5,1.0042104146041512e-07
ippon,35894.0,5.671485897537787e-07
irade,6355.5,1.0042104146041512e-07
irate,256072.0,4.046104465242927e-06
irids,6355.5,1.0042104146041512e-07
iring,6355.5,1.0042104146041512e-07
irked,123287.0,1.948014938011203e-06
iroko,29265.0,4.6240607007144184e-07
irone,6355.5,1.0042104146041512e-07
irons,3116159.0,4.923734279541275e-05
irony,2212193.0,3.495409094035719e-05
isbas,6355.5,1.0042104146041512e-07
ishes,16410.0,2.5928869331530363e-07
isled,6355.5,1.0042104146041512e-07
isles,3443470.0,5.4409069882416125e-05
islet,488105.0,7.71237706585413e-06
isnae,6355.5,1.0042104146041512e-07
issei,24630.0,3.8917004974746666e-07
issue,128427156.0,0.002029232752312045
istle,6355.5,1.0042104146041512e-07
itchy,1181967.0,1.8675848809982296e-05
items,330505325.0,0.005222199503534415
ither,26653.0,4.2113476800321676e-07
ivied,6355.5,1.0042104146041512e-07
ivies,33473.0,5.288952121476635e-07
ivory,7146685.0,0.00011292228002352715
ixias,6355.5,1.0042104146041512e-07
ixnay,6355.5,1.0042104146041512e-07
ixora,14315.0,2.2618632814189952e-07
ixtle,6355.5,1.0042104146041512e-07
izard,90328.0,1.427241260803458e-06
izars,6355.5,1.0042104146041512e-07
izzat,28845.0,4.5576979638512694e-07
jaaps,6355.5,1.0042104146041512e-07
jabot,22262.0,3.517541066779579e-07
jacal,6355.5,1.0042104146041512e-07
jacks,2818856.0,4.4539761662644944e-05
jacky,395853.0,6.254735351306696e-06
jaded,576218.0,9.104619883288093e-06
jades,88101.0,1.3920532096143549e-06
jafas,6355.5,1.0042104146041512e-07
jaffa,347022.0,5.483173731362784e-06
jagas,6355.5,1.0042104146041512e-07
jager,261574.0,4.133039650533652e-06
jaggs,6355.5,1.0042104146041512e-07
jaggy,41772.0,6.600248200589192e-07
jagir,6355.5,1.0042104146041512e-07
jagra,6355.5,1.0042104146041512e-07
jails,731402.0,1.1556628206471645e-05
jaker,6355.5,1.0042104146041512e-07
jakes,307048.0,4.851558482941947e-06
jakey,16541.0,2.6135857867936853e-07
jalap,6355.5,1.0042104146041512e-07
jalop,6355.5,1.0042104146041512e-07
jambe,26069.0,4.1190718744891227e-07
jambo,89125.0,1.408233076887656e-06
jambs,55394.0,8.752612966183991e-07
jambu,6355.5,1.0042104146041512e-07
james,90535679.0,0.0014305227243341728
jammy,117557.0,1.8574772041479067e-06
jamon,79218.0,1.2516960211487948e-06
janes,624883.0,9.873558595060747e-06
janns,6355.5,1.0042104146041512e-07
janny,48039.0,7.590475038497179e-07
janty,6355.5,1.0042104146041512e-07
japan,81110725.0,0.0012816023095129146
japed,6355.5,1.0042104146041512e-07
japer,6355.5,1.0042104146041512e-07
japes,6355.5,1.0042104146041512e-07
jarks,6355.5,1.0042104146041512e-07
jarls,6355.5,1.0042104146041512e-07
jarps,6355.5,1.0042104146041512e-07
jarta,6355.5,1.0042104146041512e-07
jarul,6355.5,1.0042104146041512e-07
jasey,6355.5,1.0042104146041512e-07
jaspe,6355.5,1.0042104146041512e-07
jasps,6355.5,1.0042104146041512e-07
jatos,6355.5,1.0042104146041512e-07
jauks,6355.5,1.0042104146041512e-07
jaunt,180434.0,2.8509747769441494e-06
jaups,6355.5,1.0042104146041512e-07
javas,6355.5,1.0042104146041512e-07
javel,6355.5,1.0042104146041512e-07
jawan,26233.0,4.1449849431690187e-07
jawed,139535.0,2.204743925761785e-06
jaxie,6355.5,1.0042104146041512e-07
jazzy,849457.0,1.3421974135133326e-05
jeans,11896655.0,0.00018797490126587285
jeats,6355.5,1.0042104146041512e-07
jebel,142078.0,2.244924982867258e-06
jedis,17904.0,2.828948668566238e-07
jeels,6355.5,1.0042104146041512e-07
jeely,6355.5,1.0042104146041512e-07
jeeps,359631.0,5.682404147816939e-06
jeers,165473.0,2.6145812278466324e-06
jeeze,33131.0,5.23491389288807e-07
jefes,6355.5,1.0042104146041512e-07
jeffs,151846.0,2.399265748028982e-06
jehad,30996.0,4.897569980500397e-07
jehus,6355.5,1.0042104146041512e-07
jelab,6355.5,1.0042104146041512e-07
jello,685368.0,1.0829261009148264e-05
jells,6355.5,1.0042104146041512e-07
jelly,3698541.0,5.843935789537333e-05
jembe,6355.5,1.0042104146041512e-07
jemmy,35798.0,5.656317271969067e-07
jenny,6118544.0,9.667698225180933e-05
jeons,6355.5,1.0042104146041512e-07
jerid,6355.5,1.0042104146041512e-07
jerks,794019.0,1.2546017609843027e-05
jerky,763325.0,1.206103240858648e-05
jerry,13908229.0,0.00021975908127605192
jesse,6744751.0,0.0001065714609096336
jests,59513.0,9.403441806991874e-07
jesus,34929061.0,0.0005519019247666382
jetes,6355.5,1.0042104146041512e-07
jeton,17064.0,2.69622319483994e-07
jetty,765224.0,1.2091037846039604e-05
jeune,558399.0,8.823068071820367e-06
jewed,6355.5,1.0042104146041512e-07
jewel,5603871.0,8.854481347334088e-05
jewie,6355.5,1.0042104146041512e-07
jhala,6355.5,1.0042104146041512e-07
jiaos,6355.5,1.0042104146041512e-07
jibba,6355.5,1.0042104146041512e-07
jibbs,6355.5,1.0042104146041512e-07
jibed,6355.5,1.0042104146041512e-07
jiber,6355.5,1.0042104146041512e-07
jibes,49492.0,7.820058506740406e-07
jiffs,6355.5,1.0042104146041512e-07
jiffy,475865.0,7.518977089852953e-06
jiggy,141701.0,2.238968137201209e-06
jigot,6355.5,1.0042104146041512e-07
jihad,2048833.0,3.237289648941337e-05
jills,40192.0,6.350597904770678e-07
jilts,6355.5,1.0042104146041512e-07
jimmy,13030009.0,0.00020588263299796747
jimpy,6355.5,1.0042104146041512e-07
jingo,82827.0,1.3087205728962006e-06
jinks,137967.0,2.1799685039995426e-06
jinne,6355.5,1.0042104146041512e-07
jinni,19391.0,3.0639043583650536e-07
jinns,21569.0,3.4080425509553834e-07
jirds,6355.5,1.0042104146041512e-07
jirga,102021.0,1.6119982803607917e-06
jirre,6355.5,1.0042104146041512e-07
jisms,6355.5,1.0042104146041512e-07
jived,6355.5,1.0042104146041512e-07
jiver,6355.5,1.0042104146041512e-07
jives,21944.0,3.467294994583195e-07
jivey,6355.5,1.0042104146041512e-07
jnana,83033.0,1.3119755071328218e-06
jobed,6355.5,1.0042104146041512e-07
jobes,55138.0,8.712163298000738e-07
jocko,70519.0,1.114246152583906e-06
jocks,1014285.0,1.6026363942675972e-05
jocky,6355.5,1.0042104146041512e-07
jocos,6355.5,1.0042104146041512e-07
jodel,14440.0,2.2816140959615992e-07
joeys,38283.0,6.048963465076032e-07
johns,5610302.0,8.864642746399967e-05
joins,5578553.0,8.814477257526917e-05
joint,38827057.0,0.0006134928016336876
joist,194739.0,3.0770030985697084e-06
joked,454255.0,7.177525008040417e-06
joker,1492319.0,2.3579612645923253e-05
jokes,14622894.0,0.00023105125397612393
jokey,56949.0,8.998313099093983e-07
jokol,6355.5,1.0042104146041512e-07
joled,6355.5,1.0042104146041512e-07
joles,28157.0,4.4489894806087776e-07
jolls,6355.5,1.0042104146041512e-07
jolly,2522092.0,3.9850697081107904e-05
jolts,103839.0,1.6407238650315546e-06
jolty,6355.5,1.0042104146041512e-07
jomon,29102.0,4.5983056385508626e-07
jomos,6355.5,1.0042104146041512e-07
jones,39297134.0,0.0006209203245518824
jongs,6355.5,1.0042104146041512e-07
jonty,45085.0,7.123723789226364e-07
jooks,6355.5,1.0042104146041512e-07
joram,113213.0,1.7888391734494497e-06
jorum,6355.5,1.0042104146041512e-07
jotas,6355.5,1.0042104146041512e-07
jotty,6355.5,1.0042104146041512e-07
jotun,30849.0,4.874343022598295e-07
joual,6355.5,1.0042104146041512e-07
jougs,6355.5,1.0042104146041512e-07
jouks,6355.5,1.0042104146041512e-07
joule,243810.0,3.8523568749058e-06
jours,639577.0,1.0105733370171964e-05
joust,160309.0,2.5329866628082272e-06
jowar,6355.5,1.0042104146041512e-07
jowed,6355.5,1.0042104146041512e-07
jowls,30028.0,4.7446196726824725e-07
jowly,6355.5,1.0042104146041512e-07
joyed,22666.0,3.5813756993812745e-07
jubas,6355.5,1.0042104146041512e-07
jubes,6355.5,1.0042104146041512e-07
jucos,6355.5,1.0042104146041512e-07
judas,1224674.0,1.9350647239319082e-05
judge,30905832.0,0.0004883322848934976
judgy,6355.5,1.0042104146041512e-07
judos,6355.5,1.0042104146041512e-07
jugal,20650.0,3.2628345624381597e-07
jugum,6355.5,1.0042104146041512e-07
juice,10973425.0,0.00017338726565773832
juicy,3778910.0,5.9709240466552954e-05
jujus,6355.5,1.0042104146041512e-07
juked,6355.5,1.0042104146041512e-07
jukes,121710.0,1.9230973103842536e-06
jukus,6355.5,1.0042104146041512e-07
julep,93700.0,1.4805210581135863e-06
jumar,6355.5,1.0042104146041512e-07
jumbo,3237095.0,5.1148210401432224e-05
jumby,21158.0,3.3431018727393016e-07
jumps,2793122.0,4.413314769349345e-05
jumpy,168187.0,2.657464196381534e-06
junco,107991.0,1.7063281706162677e-06
junks,54989.0,8.688620327065954e-07
junky,384718.0,6.078795095361181e-06
junta,629394.0,9.944835334582096e-06
junto,128329.0,2.02768182355025e-06
jupes,22789.0,3.600810500891197e-07
jupon,6355.5,1.0042104146041512e-07
jural,6355.5,1.0042104146041512e-07
jurat,26547.0,4.19459898930004e-07
jurel,6355.5,1.0042104146041512e-07
jures,6355.5,1.0042104146041512e-07
juror,837876.0,1.3238986788559008e-05
justs,19611.0,3.098665791960036e-07
jutes,14287.0,2.2574390989614521e-07
jutty,6355.5,1.0042104146041512e-07
juves,6355.5,1.0042104146041512e-07
juvie,6355.5,1.0042104146041512e-07
kaama,6355.5,1.0042104146041512e-07
kabab,32906.0,5.199362426711384e-07
kabar,59750.0,9.44088935136465e-07
kabob,72387.0,1.1437617698363731e-06
kacha,14035.0,2.2176214568435627e-07
kacks,6355.5,1.0042104146041512e-07
kadai,6355.5,1.0042104146041512e-07
kades,6355.5,1.0042104146041512e-07
kadis,6355.5,1.0042104146041512e-07
kafir,71528.0,1.1301890100826958e-06
kagos,6355.5,1.0042104146041512e-07
kagus,6355.5,1.0042104146041512e-07
kahal,6355.5,1.0042104146041512e-07
kaiak,6355.5,1.0042104146041512e-07
kaids,6355.5,1.0042104146041512e-07
kaies,6355.5,1.0042104146041512e-07
kaifs,6355.5,1.0042104146041512e-07
kaika,6355.5,1.0042104146041512e-07
kaiks,6355.5,1.0042104146041512e-07
kails,6355.5,1.0042104146041512e-07
kaims,6355.5,1.0042104146041512e-07
kaing,6355.5,1.0042104146041512e-07
kains,6355.5,1.0042104146041512e-07
kakas,6355.5,1.0042104146041512e-07
kakis,6355.5,1.0042104146041512e-07
kalam,212453.0,3.356895841615856e-06
kales,26636.0,4.2086615692543735e-07
kalif,6355.5,1.0042104146041512e-07
kalis,34525.0,5.45517497666719e-07
kalpa,32933.0,5.203628602652586e-07
kamas,67455.0,1.0658329559770752e-06
kames,61731.0,9.753900260235836e-07
kamik,164880.0,2.605211441427621e-06
kamis,6355.5,1.0042104146041512e-07
kamme,6355.5,1.0042104146041512e-07
kanae,6355.5,1.0042104146041512e-07
kanas,16695.0,2.637918790310173e-07
kandy,299591.0,4.733733023706589e-06
kaneh,6355.5,1.0042104146041512e-07
kanes,28951.0,4.574446654583397e-07
kanga,132553.0,2.094423776052617e-06
kangs,6355.5,1.0042104146041512e-07
kanji,1018304.0,1.6089866761593354e-05
kants,6355.5,1.0042104146041512e-07
kanzu,6355.5,1.0042104146041512e-07
kaons,38492.0,6.081986826991265e-07
kapas,17130.0,2.7066516249184345e-07
kaphs,6355.5,1.0042104146041512e-07
kapok,170880.0,2.7000153512321195e-06
kapow,53849.0,8.508492898437407e-07
kappa,2793667.0,4.414175904863402e-05
kapus,6355.5,1.0042104146041512e-07
kaput,75678.0,1.1957617143641406e-06
karas,292764.0,4.625861975000704e-06
karat,995377.0,1.5727605221578732e-05
karks,6355.5,1.0042104146041512e-07
karma,6862407.0,0.00010843050237829328
karns,79709.0,1.2594541411011295e-06
karoo,430707.0,6.8054512633610285e-06
karos,6355.5,1.0042104146041512e-07
karri,89929.0,1.4209368008014589e-06
karst,381676.0,6.0307295130903e-06
karsy,6355.5,1.0042104146041512e-07
karts,562850.0,8.893396772243671e-06
karzy,6355.5,1.0042104146041512e-07
kasha,91777.0,1.4501364050212443e-06
kasme,6355.5,1.0042104146041512e-07
katal,6355.5,1.0042104146041512e-07
katas,29296.0,4.628958902720984e-07
katis,6355.5,1.0042104146041512e-07
katti,17130.0,2.7066516249184345e-07
kaugh,6355.5,1.0042104146041512e-07
kauri,132059.0,2.0866182541453797e-06
kauru,6355.5,1.0042104146041512e-07
kaury,6355.5,1.0042104146041512e-07
kaval,6355.5,1.0042104146041512e-07
kavas,6355.5,1.0042104146041512e-07
kawas,12909.0,2.039706119443787e-07
kawau,21640.0,3.419261013615582e-07
kawed,6355.5,1.0042104146041512e-07
kayak,2628993.0,4.153980254144302e-05
kayle,33741.0,5.331297867855977e-07
kayos,6355.5,1.0042104146041512e-07
kazis,6355.5,1.0042104146041512e-07
kazoo,133068.0,2.1025611116441695e-06
kbars,6355.5,1.0042104146041512e-07
kebab,248067.0,3.919620248912091e-06
kebar,6355.5,1.0042104146041512e-07
kebob,6355.5,1.0042104146041512e-07
kecks,6355.5,1.0042104146041512e-07
kedge,13079.0,2.0665672272217282e-07
kedgy,6355.5,1.0042104146041512e-07
keech,55450.0,8.761461331099077e-07
keefs,6355.5,1.0042104146041512e-07
keeks,6355.5,1.0042104146041512e-07
keels,78676.0,1.2431320679631217e-06
keema,6355.5,1.0042104146041512e-07
keeno,6355.5,1.0042104146041512e-07
keens,20989.0,3.3163987714777014e-07
keeps,13624468.0,0.00021527547256771287
keets,6355.5,1.0042104146041512e-07
keeve,6355.5,1.0042104146041512e-07
kefir,58635.0,9.264712085644623e-07
kehua,6355.5,1.0042104146041512e-07
keirs,6355.5,1.0042104146041512e-07
kelep,6355.5,1.0042104146041512e-07
kelim,6355.5,1.0042104146041512e-07
kells,251349.0,3.971477987575152e-06
kelly,30510238.0,0.0004820816419109642
kelps,6355.5,1.0042104146041512e-07
kelpy,6355.5,1.0042104146041512e-07
kelts,12951.0,2.046342393130102e-07
kelty,500637.0,7.91039083213246e-06
kembo,6355.5,1.0042104146041512e-07
kembs,6355.5,1.0042104146041512e-07
kemps,183278.0,2.895911830191482e-06
kempt,13870.0,2.1915503816473254e-07
kempy,6355.5,1.0042104146041512e-07
kenaf,46083.0,7.281414292534513e-07
kench,6355.5,1.0042104146041512e-07
kendo,334180.0,5.280261763077889e-06
kenos,18513.0,2.925174637017804e-07
kente,47041.0,7.43278453518903e-07
kents,70570.0,1.1150519858172442e-06
kepis,6355.5,1.0042104146041512e-07
kerbs,66370.0,1.0486892489540951e-06
kerel,6355.5,1.0042104146041512e-07
kerfs,6355.5,1.0042104146041512e-07
kerky,6355.5,1.0042104146041512e-07
kerma,65768.0,1.039177256670377e-06
kerne,35166.0,5.556457153641662e-07
kerns,197073.0,3.113881819483658e-06
keros,6355.5,1.0042104146041512e-07
kerry,14514771.0,0.00022934284011949193
kerve,6355.5,1.0042104146041512e-07
kesar,22533.0,3.560360832707944e-07
kests,6355.5,1.0042104146041512e-07
ketas,6355.5,1.0042104146041512e-07
ketch,163062.0,2.576485856756858e-06
ketes,6355.5,1.0042104146041512e-07
ketol,6355.5,1.0042104146041512e-07
kevel,6355.5,1.0042104146041512e-07
kevil,18063.0,2.8540717046644296e-07
kexes,6355.5,1.0042104146041512e-07
keyed,795167.0,1.2564156757918954e-05
keyer,93121.0,1.4713724808174521e-06
khadi,46957.0,7.419511987816399e-07
khafs,6355.5,1.0042104146041512e-07
khaki,1481504.0,2.3408728598500645e-05
khans,38869.0,6.141555283651759e-07
khaph,6355.5,1.0042104146041512e-07
khats,6355.5,1.0042104146041512e-07
khaya,17917.0,2.8310027532786685e-07
khazi,6355.5,1.0042104146041512e-07
kheda,18408.0,2.908583952802016e-07
kheth,6355.5,1.0042104146041512e-07
khets,6355.5,1.0042104146041512e-07
khoja,15416.0,2.4358284559102503e-07
khors,6355.5,1.0042104146041512e-07
khoum,6355.5,1.0042104146041512e-07
khuds,6355.5,1.0042104146041512e-07
kiaat,6355.5,1.0042104146041512e-07
kiack,6355.5,1.0042104146041512e-07
kiang,67078.0,1.059876110311026e-06
kibbe,33137.0,5.235861931986116e-07
kibbi,6355.5,1.0042104146041512e-07
kibei,6355.5,1.0042104146041512e-07
kibes,6355.5,1.0042104146041512e-07
kibla,6355.5,1.0042104146041512e-07
kicks,3792491.0,5.9923829116395435e-05
kicky,13023.0,2.0577188623066418e-07
kiddo,136981.0,2.1643890614883365e-06
kiddy,286716.0,4.530299633917769e-06
kidel,6355.5,1.0042104146041512e-07
kidge,6355.5,1.0042104146041512e-07
kiefs,6355.5,1.0042104146041512e-07
kiers,6355.5,1.0042104146041512e-07
kieve,6355.5,1.0042104146041512e-07
kievs,6355.5,1.0042104146041512e-07
kight,44422.0,7.018965468892393e-07
kikes,6355.5,1.0042104146041512e-07
kikoi,6355.5,1.0042104146041512e-07
kiley,380275.0,6.008592800150949e-06
kilim,241699.0,3.81900169930625e-06
kills,6484339.0,0.00010245678161629875
kilns,381759.0,6.032040967175929e-06
kilos,355739.0,5.620908011657087e-06
kilps,6355.5,1.0042104146041512e-07
kilts,380643.0,6.014407439952292e-06
kilty,27252.0,4.305993583320326e-07
kimbo,95544.0,1.5096574597268355e-06
kinas,16886.0,2.668098034931272e-07
kinda,5660928.0,8.944635125362675e-05
kinds,34482138.0,0.0005448402501363788
kindy,42624.0,6.734869752511579e-07
kines,46172.0,7.295476872488848e-07
kings,14914273.0,0.0002356552320486114
kinin,22149.0,3.499686330433065e-07
kinks,824164.0,1.3022328253352461e-05
kinky,3254161.0,5.141786432221949e-05
kinos,6355.5,1.0042104146041512e-07
kiore,6355.5,1.0042104146041512e-07
kiosk,1808146.0,2.8569885049560814e-05
kipes,6355.5,1.0042104146041512e-07
kippa,37691.0,5.95542360740226e-07
kipps,25278.0,3.994088720063525e-07
kirby,2813914.0,4.4461674842269306e-05
kirks,58558.0,9.25254558388638e-07
kirns,6355.5,1.0042104146041512e-07
kirri,6355.5,1.0042104146041512e-07
kisan,39762.0,6.282655102744121e-07
kissy,111416.0,1.7604454024630023e-06
kists,6355.5,1.0042104146041512e-07
kited,6355.5,1.0042104146041512e-07
kiter,6355.5,1.0042104146041512e-07
kites,1202129.0,1.8994421548228678e-05
kithe,6355.5,1.0042104146041512e-07
kiths,6355.5,1.0042104146041512e-07
kitty,6414935.0,0.00010136015319028685
kitul,6355.5,1.0042104146041512e-07
kivas,6355.5,1.0042104146041512e-07
kiwis,315840.0,4.990477812108805e-06
klang,309031.0,4.882891175132334e-06
klaps,6355.5,1.0042104146041512e-07
klett,71569.0,1.1308368367996932e-06
klick,268102.0,4.236186304400946e-06
klieg,6355.5,1.0042104146041512e-07
kliks,6355.5,1.0042104146041512e-07
klong,134105.0,2.1189463873887136e-06
kloof,108906.0,1.7207857668614538e-06
kluge,130258.0,2.058161280552396e-06
klutz,195206.0,3.084382002882825e-06
knack,616898.0,9.747390391762594e-06
knags,6355.5,1.0042104146041512e-07
knaps,6355.5,1.0042104146041512e-07
knarl,6355.5,1.0042104146041512e-07
knars,6355.5,1.0042104146041512e-07
knaur,6355.5,1.0042104146041512e-07
knave,149542.0,2.3628610466640546e-06
knawe,6355.5,1.0042104146041512e-07
knead,235592.0,3.722507119776905e-06
kneed,71162.0,1.1244059715846214e-06
kneel,417602.0,6.598383723696369e-06
knees,4250743.0,6.716450932901729e-05
knell,193672.0,3.0601438032761415e-06
knelt,429464.0,6.7858110533798634e-06
knife,11297715.0,0.00017851125897615512
knish,24159.0,3.817279428278135e-07
knits,687393.0,1.0861257328707283e-05
knive,58824.0,9.29457531723304e-07
knobs,2151258.0,3.3991278233034336e-05
knock,5196013.0,8.210039129916701e-05
knoll,965905.0,1.5261928416619034e-05
knops,13345.0,2.1085969605683893e-07
knosp,6355.5,1.0042104146041512e-07
knots,2796342.0,4.4184025791755195e-05
knout,6355.5,1.0042104146041512e-07
knowe,122164.0,1.9302708062261275e-06
known,86395556.0,0.0013651060830889177
knows,24640096.0,0.0003893295731263644
knubs,6355.5,1.0042104146041512e-07
knurl,6355.5,1.0042104146041512e-07
knurr,6355.5,1.0042104146041512e-07
knurs,6355.5,1.0042104146041512e-07
knuts,18383.0,2.9046337898934956e-07
koala,922217.0,1.4571629548029211e-05
koans,42253.0,6.676249334949131e-07
koaps,6355.5,1.0042104146041512e-07
koban,6355.5,1.0042104146041512e-07
kobos,6355.5,1.0042104146041512e-07
koels,6355.5,1.0042104146041512e-07
koffs,6355.5,1.0042104146041512e-07
kofta,6355.5,1.0042104146041512e-07
kogal,94140.0,1.4874733448325828e-06
kohas,6355.5,1.0042104146041512e-07
kohen,92682.0,1.4644359947500896e-06
kohls,118773.0,1.8766907965349517e-06
koine,39394.0,6.224508704730695e-07
kojis,6355.5,1.0042104146041512e-07
kokam,6355.5,1.0042104146041512e-07
kokas,6355.5,1.0042104146041512e-07
koker,6355.5,1.0042104146041512e-07
kokra,6355.5,1.0042104146041512e-07
kokum,6355.5,1.0042104146041512e-07
kolas,6355.5,1.0042104146041512e-07
kolos,15748.0,2.4882866193354063e-07
kombu,20988.0,3.31624076496136e-07
konbu,6355.5,1.0042104146041512e-07
kondo,335378.0,5.299190943735521e-06
konks,6355.5,1.0042104146041512e-07
kooks,261188.0,4.126940599002896e-06
kooky,153380.0,2.4235039476356654e-06
koori,63946.0,1.0103884693930778e-06
kopek,31953.0,5.048782216638572e-07
kophs,6355.5,1.0042104146041512e-07
kopje,22229.0,3.5123268517403314e-07
koppa,6355.5,1.0042104146041512e-07
korai,6355.5,1.0042104146041512e-07
koras,6355.5,1.0042104146041512e-07
korat,47485.0,7.502939428444358e-07
kores,29119.0,4.6009917493286567e-07
korma,41365.0,6.535939548438473e-07
koros,6355.5,1.0042104146041512e-07
korun,6355.5,1.0042104146041512e-07
korus,6355.5,1.0042104146041512e-07
koses,6355.5,1.0042104146041512e-07
kotch,15817.0,2.4991890689629237e-07
kotos,6355.5,1.0042104146041512e-07
kotow,6355.5,1.0042104146041512e-07
koura,6355.5,1.0042104146041512e-07
kraal,50172.0,7.927502937852172e-07
krabs,23057.0,3.64315624727054e-07
kraft,2076875.0,3.2815978362536334e-05
krais,6355.5,1.0042104146041512e-07
krait,14590.0,2.3053150734127238e-07
krang,20220.0,3.1948917604116023e-07
krans,6355.5,1.0042104146041512e-07
kranz,109736.0,1.7339003077177427e-06
kraut,254150.0,4.015735612802219e-06
krays,26042.0,4.11480569854792e-07
kreep,6355.5,1.0042104146041512e-07
kreng,6355.5,1.0042104146041512e-07
krewe,87636.0,1.3847059066045063e-06
krill,208654.0,3.2968691660579746e-06
krona,1585436.0,2.5050921924134167e-05
krone,1350253.0,2.1334877270875602e-05
kroon,687367.0,1.0860846511764796e-05
krubi,6355.5,1.0042104146041512e-07
krunk,36332.0,5.74069275169507e-07
ksars,6355.5,1.0042104146041512e-07
kubie,6355.5,1.0042104146041512e-07
kudos,1589906.0,2.512155083693852e-05
kudus,6355.5,1.0042104146041512e-07
kudzu,288577.0,4.559704646608798e-06
kufis,6355.5,1.0042104146041512e-07
kugel,95845.0,1.5144134558686944e-06
kuias,6355.5,1.0042104146041512e-07
kukri,16200.0,2.5597055647214616e-07
kukus,6355.5,1.0042104146041512e-07
kulak,34328.0,5.424047692948046e-07
kulan,6355.5,1.0042104146041512e-07
kulas,17499.0,2.764956029448201e-07
kulfi,6355.5,1.0042104146041512e-07
kumis,6355.5,1.0042104146041512e-07
kumys,6355.5,1.0042104146041512e-07
kuris,6355.5,1.0042104146041512e-07
kurre,6355.5,1.0042104146041512e-07
kurta,165096.0,2.608624382180583e-06
kurus,6355.5,1.0042104146041512e-07
kusso,6355.5,1.0042104146041512e-07
